DAT_MED;HR_MED;TEM_INS;UMD_INS;VEN_VEL
2019-03-25;1800;25.5;90.0;0.2
2019-03-25;1900;24.2;92.0;0.5
2019-03-25;2000;24.6;92.0;0.4
2019-03-25;2100;24.5;93.0;0.6
2019-03-25;2200;24.3;93.0;0.8
2019-03-25;2300;24.1;93.0;0.2
2019-03-26;0;24.1;93.0;0.1
2019-03-26;100;24.1;93.0;0.0
2019-03-26;200;24.1;93.0;0.0
2019-03-26;300;24.1;93.0;0.0
2019-03-26;400;23.9;93.0;0.7
2019-03-26;500;23.8;94.0;0.0
2019-03-26;600;23.6;94.0;0.0
2019-03-26;700;23.6;94.0;0.1
2019-03-26;800;23.5;94.0;0.0
2019-03-26;900;23.6;94.0;0.0
2019-03-26;1000;24.0;94.0;0.0
2019-03-26;1100;24.7;94.0;0.0
2019-03-26;1200;26.4;85.0;1.1
2019-03-26;1300;28.0;78.0;1.4
2019-03-26;1400;27.6;82.0;1.2
2019-03-26;1500;28.5;74.0;1.1
2019-03-26;1600;28.2;78.0;0.9
2019-03-26;1700;25.5;88.0;2.5
2019-03-26;1800;25.1;92.0;1.0
2019-03-26;1900;25.8;91.0;1.5
2019-03-26;2000;24.4;93.0;0.4
2019-03-26;2100;24.6;93.0;0.5
2019-03-26;2200;24.1;93.0;1.0
2019-03-26;2300;23.9;93.0;0.5
2019-03-27;0;24.0;94.0;0.0
2019-03-27;100;24.2;94.0;0.0
2019-03-27;200;24.0;94.0;0.0
2019-03-27;300;24.0;94.0;0.0
2019-03-27;400;24.2;94.0;0.0
2019-03-27;500;24.2;94.0;0.6
2019-03-27;600;24.2;94.0;0.8
2019-03-27;700;24.2;94.0;0.4
2019-03-27;800;24.1;94.0;0.2
2019-03-27;900;23.9;94.0;0.0
2019-03-27;1000;24.0;94.0;0.0
2019-03-27;1100;24.2;94.0;0.5
2019-03-27;1200;25.5;88.0;0.8
2019-03-27;1300;27.9;80.0;1.2
2019-03-27;1400;28.6;72.0;1.6
2019-03-27;1500;26.4;71.0;0.9
2019-03-27;1600;27.0;67.0;0.7
2019-03-27;1700;28.2;72.0;2.1
2019-03-27;1800;25.8;90.0;0.8
2019-03-27;1900;24.7;93.0;2.1
2019-03-27;2000;25.8;93.0;1.0
2019-03-27;2100;26.1;88.0;1.4
2019-03-27;2200;25.8;89.0;0.6
2019-03-27;2300;25.8;91.0;0.6
2019-03-28;0;25.7;90.0;0.4
2019-03-28;100;25.8;89.0;0.4
2019-03-28;200;25.6;89.0;0.1
2019-03-28;300;25.4;90.0;0.1
2019-03-28;400;25.0;92.0;0.1
2019-03-28;500;24.6;93.0;0.0
2019-03-28;600;24.2;93.0;0.0
2019-03-28;700;24.2;94.0;0.0
2019-03-28;800;24.2;94.0;0.0
2019-03-28;900;24.1;94.0;0.0
2019-03-28;1000;24.5;94.0;0.0
2019-03-28;1100;26.0;92.0;0.5
2019-03-28;1200;28.7;78.0;1.0
2019-03-28;1300;30.0;69.0;1.1
2019-03-28;1400;29.7;75.0;1.3
2019-03-28;1500;29.1;70.0;1.3
2019-03-28;1600;26.1;82.0;0.7
2019-03-28;1700;24.3;93.0;0.7
2019-03-28;1800;24.2;95.0;1.4
2019-03-28;1900;24.5;93.0;0.6
2019-03-28;2000;24.9;94.0;1.4
2019-03-28;2100;24.8;94.0;1.0
2019-03-28;2200;24.5;94.0;0.3
2019-03-28;2300;24.6;94.0;0.0
2019-03-29;0;24.5;94.0;0.0
2019-03-29;100;24.5;95.0;0.0
2019-03-29;200;24.4;95.0;0.0
2019-03-29;300;24.4;94.0;0.5
2019-03-29;400;24.2;94.0;0.5
2019-03-29;500;23.7;94.0;0.1
2019-03-29;600;23.8;95.0;0.4
2019-03-29;700;23.9;95.0;0.1
2019-03-29;800;23.8;95.0;0.0
2019-03-29;900;23.8;95.0;0.0
2019-03-29;1000;24.1;95.0;0.0
2019-03-29;1100;25.9;93.0;1.2
2019-03-29;1200;28.1;80.0;1.2
2019-03-29;1300;28.5;73.0;1.3
2019-03-29;1400;27.9;75.0;1.7
2019-03-29;1500;29.0;70.0;1.6
2019-03-29;1600;29.2;66.0;1.2
2019-03-29;1700;26.2;71.0;1.7
2019-03-29;1800;25.4;90.0;1.0
2019-03-29;1900;27.9;81.0;1.0
2019-03-29;2000;27.6;80.0;0.9
2019-03-29;2100;25.6;92.0;0.0
2019-03-29;2200;25.5;92.0;0.4
2019-03-29;2300;25.4;92.0;0.4
2019-03-30;0;25.6;92.0;0.1
2019-03-30;100;25.4;91.0;0.6
2019-03-30;200;25.2;91.0;0.3
2019-03-30;300;25.0;92.0;0.6
2019-03-30;400;24.9;92.0;0.0
2019-03-30;500;24.7;93.0;0.4
2019-03-30;600;24.6;93.0;0.3
2019-03-30;700;24.5;93.0;0.5
2019-03-30;800;24.3;94.0;0.2
2019-03-30;900;24.2;94.0;0.0
2019-03-30;1000;24.7;94.0;0.0
2019-03-30;1100;26.6;89.0;0.5
2019-03-30;1200;28.0;81.0;0.6
2019-03-30;1300;30.0;69.0;1.0
2019-03-30;1400;29.2;72.0;0.7
2019-03-30;1500;28.7;79.0;1.3
2019-03-30;1600;26.3;90.0;1.3
2019-03-30;1700;26.4;91.0;2.4
2019-03-30;1800;29.4;77.0;1.7
2019-03-30;1900;30.3;69.0;2.1
2019-03-30;2000;27.6;79.0;2.0
2019-03-30;2100;26.1;88.0;1.0
2019-03-30;2200;25.5;92.0;0.7
2019-03-30;2300;25.3;93.0;0.2
2019-03-31;0;25.0;93.0;0.0
2019-03-31;100;24.9;92.0;0.7
2019-03-31;200;24.8;93.0;0.2
2019-03-31;300;24.8;93.0;0.0
2019-03-31;400;24.6;93.0;0.0
2019-03-31;500;24.4;94.0;0.0
2019-03-31;600;24.2;94.0;0.0
2019-03-31;700;24.2;94.0;0.0
2019-03-31;800;24.2;94.0;0.0
2019-03-31;900;24.5;94.0;0.0
2019-03-31;1000;24.8;94.0;0.0
2019-03-31;1100;25.8;93.0;0.2
2019-03-31;1200;27.3;84.0;1.1
2019-03-31;1300;26.5;88.0;1.4
2019-03-31;1400;27.0;89.0;0.9
2019-03-31;1500;29.1;72.0;2.3
2019-03-31;1600;30.0;70.0;1.9
2019-03-31;1700;28.7;73.0;1.7
2019-03-31;1800;29.4;74.0;1.5
2019-03-31;1900;28.5;75.0;2.1
2019-03-31;2000;29.0;70.0;1.5
2019-03-31;2100;27.4;80.0;1.7
2019-03-31;2200;25.4;91.0;0.6
2019-03-31;2300;25.0;91.0;0.5
2019-04-01;0;24.8;93.0;0.3
2019-04-01;100;24.9;93.0;0.4
2019-04-01;200;24.8;94.0;0.0
2019-04-01;300;24.9;94.0;0.0
2019-04-01;400;24.4;94.0;0.2
2019-04-01;500;24.5;94.0;0.6
2019-04-01;600;24.3;93.0;0.2
2019-04-01;700;24.5;94.0;0.0
2019-04-01;800;24.5;94.0;0.0
2019-04-01;900;24.5;94.0;0.8
2019-04-01;1000;24.5;94.0;0.0
2019-04-01;1100;25.2;94.0;0.6
2019-04-01;1200;24.9;93.0;0.2
2019-04-01;1300;25.0;93.0;0.0
2019-04-01;1400;27.3;90.0;0.4
2019-04-01;1500;26.2;87.0;0.6
2019-04-01;1600;25.5;90.0;0.9
2019-04-01;1700;25.7;90.0;0.4
2019-04-01;1800;26.5;87.0;0.8
2019-04-01;1900;26.1;86.0;1.0
2019-04-01;2000;26.0;89.0;0.1
2019-04-01;2100;25.7;92.0;0.7
2019-04-01;2200;24.8;90.0;0.0
2019-04-01;2300;25.1;92.0;0.1
2019-04-02;0;25.0;92.0;0.4
2019-04-02;100;24.7;92.0;0.7
2019-04-02;200;24.7;93.0;0.8
2019-04-02;300;24.6;93.0;0.4
2019-04-02;400;24.5;93.0;0.1
2019-04-02;500;24.2;93.0;0.0
2019-04-02;600;24.3;94.0;0.0
2019-04-02;700;24.3;94.0;0.2
2019-04-02;800;24.1;94.0;0.0
2019-04-02;900;24.0;94.0;0.0
2019-04-02;1000;24.1;94.0;0.0
2019-04-02;1100;25.6;91.0;0.0
2019-04-02;1200;26.4;87.0;0.0
2019-04-02;1300;27.6;81.0;0.1
2019-04-02;1400;29.8;69.0;0.9
2019-04-02;1500;28.5;76.0;0.3
2019-04-02;1600;28.1;78.0;0.8
2019-04-02;1700;25.9;90.0;0.8
2019-04-02;1800;26.4;89.0;0.2
2019-04-02;1900;28.1;81.0;0.5
2019-04-02;2000;27.7;80.0;0.2
2019-04-02;2100;27.1;83.0;0.7
2019-04-02;2200;26.3;84.0;0.1
2019-04-02;2300;25.6;89.0;0.1
2019-04-03;0;25.7;89.0;0.1
2019-04-03;100;25.7;87.0;0.5
2019-04-03;200;25.6;88.0;0.0
2019-04-03;300;25.5;89.0;0.0
2019-04-03;400;25.5;90.0;0.0
2019-04-03;500;25.4;91.0;0.0
2019-04-03;600;25.6;91.0;0.1
2019-04-03;700;25.1;92.0;0.0
2019-04-03;800;24.7;93.0;0.0
2019-04-03;900;24.5;94.0;0.0
2019-04-03;1000;25.2;94.0;0.0
2019-04-03;1100;27.2;83.0;0.7
2019-04-03;1200;28.0;80.0;1.2
2019-04-03;1300;30.5;72.0;0.8
2019-04-03;1400;31.0;67.0;1.3
2019-04-03;1500;30.7;77.0;1.9
2019-04-03;1600;31.4;71.0;1.7
2019-04-03;1700;32.9;62.0;1.1
2019-04-03;1800;28.7;77.0;2.1
2019-04-03;1900;28.4;81.0;1.1
2019-04-03;2000;27.5;81.0;2.0
2019-04-03;2100;26.6;83.0;1.0
2019-04-03;2200;26.4;85.0;1.6
2019-04-03;2300;26.2;87.0;0.8
2019-04-04;0;26.1;87.0;1.2
2019-04-04;100;26.0;89.0;0.1
2019-04-04;200;25.5;88.0;0.3
2019-04-04;300;25.0;92.0;0.1
2019-04-04;400;24.6;93.0;0.2
2019-04-04;500;24.3;93.0;0.1
2019-04-04;600;24.3;93.0;0.2
2019-04-04;700;24.5;93.0;0.1
2019-04-04;800;24.5;93.0;0.6
2019-04-04;900;24.5;94.0;0.2
2019-04-04;1000;24.8;94.0;0.2
2019-04-04;1100;25.4;93.0;0.4
2019-04-04;1200;25.5;91.0;0.5
2019-04-04;1300;24.6;93.0;0.2
2019-04-04;1400;24.7;93.0;0.6
2019-04-04;1500;25.7;93.0;0.3
2019-04-04;1600;25.7;91.0;1.1
2019-04-04;1700;26.8;82.0;1.2
2019-04-04;1800;24.8;90.0;1.1
2019-04-04;1900;23.9;90.0;1.0
2019-04-04;2000;23.3;91.0;0.6
2019-04-04;2100;23.4;92.0;0.0
2019-04-04;2200;23.4;93.0;0.9
2019-04-04;2300;23.1;91.0;0.3
2019-04-05;0;22.9;92.0;0.2
2019-04-05;100;23.0;93.0;0.2
2019-04-05;200;23.1;93.0;0.0
2019-04-05;300;22.7;92.0;0.1
2019-04-05;400;22.9;93.0;0.7
2019-04-05;500;23.0;93.0;0.3
2019-04-05;600;23.1;94.0;0.0
2019-04-05;700;23.2;94.0;0.0
2019-04-05;800;23.1;94.0;0.0
2019-04-05;900;23.0;94.0;0.0
2019-04-05;1000;23.3;94.0;0.0
2019-04-05;1100;24.2;94.0;0.0
2019-04-05;1200;25.5;87.0;0.2
2019-04-05;1300;27.0;83.0;0.7
2019-04-05;1400;29.1;75.0;0.4
2019-04-05;1500;29.2;72.0;0.7
2019-04-05;1600;29.3;72.0;1.2
2019-04-05;1700;27.9;87.0;1.1
2019-04-05;1800;26.8;87.0;0.4
2019-04-05;1900;26.8;90.0;0.9
2019-04-05;2000;27.5;81.0;0.9
2019-04-05;2100;26.3;86.0;0.9
2019-04-05;2200;25.8;89.0;0.2
2019-04-05;2300;25.7;89.0;0.6
2019-04-06;0;25.4;90.0;0.3
2019-04-06;100;25.3;90.0;0.7
2019-04-06;200;25.2;92.0;0.3
2019-04-06;300;25.0;91.0;0.8
2019-04-06;400;24.8;91.0;0.3
2019-04-06;500;24.6;92.0;0.2
2019-04-06;600;24.6;93.0;0.9
2019-04-06;700;24.5;92.0;0.5
2019-04-06;800;24.3;92.0;0.3
2019-04-06;900;24.2;92.0;0.2
2019-04-06;1000;24.7;93.0;0.2
2019-04-06;1100;26.6;85.0;0.8
2019-04-06;1200;29.1;76.0;0.7
2019-04-06;1300;29.1;72.0;1.6
2019-04-06;1400;29.5;69.0;1.7
2019-04-06;1500;27.9;79.0;0.7
2019-04-06;1600;24.6;92.0;1.6
2019-04-06;1700;25.7;92.0;1.7
2019-04-06;1800;25.7;90.0;1.2
2019-04-06;1900;26.0;87.0;0.9
2019-04-06;2000;26.7;83.0;0.6
2019-04-06;2100;26.0;86.0;0.5
2019-04-06;2200;25.3;89.0;0.3
2019-04-06;2300;25.0;89.0;0.5
2019-04-07;0;24.8;90.0;0.2
2019-04-07;100;24.9;89.0;0.4
2019-04-07;200;24.8;90.0;0.4
2019-04-07;300;24.8;90.0;0.4
2019-04-07;400;24.6;92.0;0.9
2019-04-07;500;24.4;93.0;0.5
2019-04-07;600;24.3;93.0;0.4
2019-04-07;700;24.0;94.0;0.7
2019-04-07;800;24.0;94.0;0.6
2019-04-07;900;24.1;94.0;0.1
2019-04-07;1000;24.0;94.0;0.1
2019-04-07;1100;24.0;94.0;0.3
2019-04-07;1200;24.1;94.0;0.0
2019-04-07;1300;24.9;94.0;0.3
2019-04-07;1400;25.5;92.0;0.0
2019-04-07;1500;25.4;92.0;0.3
2019-04-07;1600;26.5;87.0;1.0
2019-04-07;1700;28.5;76.0;0.5
2019-04-07;1800;28.9;76.0;0.9
2019-04-07;1900;27.9;78.0;1.4
2019-04-07;2000;27.2;82.0;1.4
2019-04-07;2100;26.5;84.0;1.0
2019-04-07;2200;25.7;88.0;0.2
2019-04-07;2300;25.5;89.0;0.3
2019-04-08;0;25.5;89.0;0.1
2019-04-08;100;25.3;90.0;0.1
2019-04-08;200;24.9;92.0;0.0
2019-04-08;300;24.8;93.0;0.2
2019-04-08;400;24.7;93.0;0.0
2019-04-08;500;24.8;93.0;0.2
2019-04-08;600;24.6;93.0;0.6
2019-04-08;700;24.7;92.0;0.2
2019-04-08;800;24.4;92.0;0.1
2019-04-08;900;24.3;92.0;0.3
2019-04-08;1000;24.5;92.0;0.4
2019-04-08;1100;25.6;90.0;0.8
2019-04-08;1200;27.3;82.0;0.9
2019-04-08;1300;29.1;76.0;1.0
2019-04-08;1400;29.7;73.0;1.1
2019-04-08;1500;30.4;69.0;1.1
2019-04-08;1600;28.4;83.0;1.2
2019-04-08;1700;25.7;90.0;0.2
2019-04-08;1800;30.0;78.0;2.3
2019-04-08;1900;26.4;90.0;0.9
2019-04-08;2000;27.3;87.0;0.7
2019-04-08;2100;26.3;92.0;0.4
2019-04-08;2200;26.1;90.0;0.6
2019-04-08;2300;25.7;92.0;0.1
2019-04-09;0;25.9;92.0;0.1
2019-04-09;100;25.7;92.0;0.5
2019-04-09;200;25.5;92.0;0.0
2019-04-09;300;25.5;92.0;0.0
2019-04-09;400;25.2;93.0;0.1
2019-04-09;500;25.0;94.0;0.0
2019-04-09;600;24.9;94.0;0.0
2019-04-09;700;24.8;94.0;0.0
2019-04-09;800;24.6;94.0;0.0
2019-04-09;900;24.8;94.0;0.1
2019-04-09;1000;25.0;94.0;0.5
2019-04-09;1100;26.4;89.0;0.5
2019-04-09;1200;27.5;84.0;0.9
2019-04-09;1300;29.1;76.0;0.8
2019-04-09;1400;28.5;84.0;1.2
2019-04-09;1500;31.2;70.0;1.1
2019-04-09;1600;25.8;91.0;0.5
2019-04-09;1700;26.2;85.0;2.0
2019-04-09;1800;25.1;91.0;0.8
2019-04-09;1900;25.3;91.0;0.9
2019-04-09;2000;25.4;92.0;1.0
2019-04-09;2100;25.4;92.0;0.8
2019-04-09;2200;25.4;92.0;0.3
2019-04-09;2300;25.3;92.0;0.4
2019-04-10;0;25.3;93.0;0.2
2019-04-10;100;25.4;92.0;0.6
2019-04-10;200;25.3;92.0;0.1
2019-04-10;300;25.0;93.0;0.0
2019-04-10;400;24.8;93.0;0.1
2019-04-10;500;24.8;94.0;0.0
2019-04-10;600;24.8;94.0;0.0
2019-04-10;700;24.7;94.0;0.0
2019-04-10;800;24.7;94.0;0.0
2019-04-10;900;24.5;94.0;0.0
2019-04-10;1000;24.9;93.0;0.2
2019-04-10;1100;25.7;91.0;0.2
2019-04-10;1200;26.8;86.0;0.7
2019-04-10;1300;28.2;76.0;1.2
2019-04-10;1400;28.2;71.0;1.7
2019-04-10;1500;29.1;69.0;1.4
2019-04-10;1600;28.8;74.0;1.6
2019-04-10;1700;29.0;73.0;2.4
2019-04-10;1800;30.2;70.0;2.3
2019-04-10;1900;28.6;75.0;1.9
2019-04-10;2000;27.9;73.0;2.0
2019-04-10;2100;27.2;78.0;1.6
2019-04-10;2200;26.4;78.0;1.1
2019-04-10;2300;26.2;78.0;0.9
2019-04-11;0;25.7;81.0;0.2
2019-04-11;100;25.5;83.0;0.2
2019-04-11;200;25.5;86.0;0.7
2019-04-11;300;25.2;88.0;0.1
2019-04-11;400;25.0;89.0;0.5
2019-04-11;500;24.8;89.0;0.0
2019-04-11;600;24.3;92.0;0.1
2019-04-11;700;24.1;93.0;0.1
2019-04-11;800;23.9;94.0;0.1
2019-04-11;900;24.2;94.0;0.0
2019-04-11;1000;24.5;93.0;0.2
2019-04-11;1100;26.4;87.0;0.2
2019-04-11;1200;27.2;82.0;0.3
2019-04-11;1300;28.4;77.0;1.2
2019-04-11;1400;28.9;74.0;0.1
2019-04-11;1500;30.5;72.0;2.1
2019-04-11;1600;30.3;70.0;1.2
2019-04-11;1700;25.3;92.0;1.6
2019-04-11;1800;25.2;93.0;1.2
2019-04-11;1900;27.8;85.0;0.7
2019-04-11;2000;26.2;89.0;0.2
2019-04-11;2100;25.8;88.0;0.9
2019-04-11;2200;25.6;90.0;0.6
2019-04-11;2300;25.2;92.0;0.0
2019-04-12;0;25.1;92.0;0.1
2019-04-12;100;25.1;93.0;0.1
2019-04-12;200;25.1;93.0;0.1
2019-04-12;300;24.9;93.0;0.0
2019-04-12;400;24.8;93.0;0.0
2019-04-12;500;24.6;93.0;0.2
2019-04-12;600;24.6;94.0;0.0
2019-04-12;700;24.6;94.0;0.0
2019-04-12;800;24.6;94.0;0.0
2019-04-12;900;24.4;94.0;0.0
2019-04-12;1000;24.9;94.0;0.0
2019-04-12;1100;26.1;91.0;1.0
2019-04-12;1200;27.9;80.0;1.4
2019-04-12;1300;30.7;67.0;0.8
2019-04-12;1400;30.3;69.0;1.3
2019-04-12;1500;31.7;63.0;1.4
2019-04-12;1600;30.9;64.0;1.0
2019-04-12;1700;29.0;83.0;2.1
2019-04-12;1800;32.1;66.0;1.7
2019-04-12;1900;31.8;67.0;1.8
2019-04-12;2000;29.7;73.0;1.5
2019-04-12;2100;28.8;76.0;1.5
2019-04-12;2200;25.9;88.0;1.5
2019-04-12;2300;25.4;92.0;0.6
2019-04-13;0;25.4;93.0;0.3
2019-04-13;100;25.0;93.0;0.5
2019-04-13;200;24.9;93.0;0.0
2019-04-13;300;25.0;93.0;0.0
2019-04-13;400;24.9;94.0;0.0
2019-04-13;500;24.7;94.0;0.0
2019-04-13;600;24.5;94.0;0.0
2019-04-13;700;24.5;94.0;0.0
2019-04-13;800;24.5;94.0;0.0
2019-04-13;900;24.5;94.0;0.0
2019-04-13;1000;24.9;94.0;0.0
2019-04-13;1100;26.8;90.0;0.6
2019-04-13;1200;29.2;79.0;1.5
2019-04-13;1300;30.9;68.0;1.1
2019-04-13;1400;32.0;66.0;1.7
2019-04-13;1500;33.0;57.0;1.2
2019-04-13;1600;32.7;59.0;0.8
2019-04-13;1700;29.9;76.0;2.4
2019-04-13;1800;25.0;92.0;0.6
2019-04-13;1900;27.6;90.0;0.7
2019-04-13;2000;26.7;85.0;1.3
2019-04-13;2100;26.5;87.0;0.3
2019-04-13;2200;26.2;91.0;0.0
2019-04-13;2300;26.2;91.0;0.4
2019-04-14;0;25.8;93.0;0.2
2019-04-14;100;25.6;93.0;0.2
2019-04-14;200;25.5;93.0;0.1
2019-04-14;300;25.3;93.0;0.6
2019-04-14;400;25.2;94.0;1.0
2019-04-14;500;25.0;94.0;0.0
2019-04-14;600;24.9;94.0;0.0
2019-04-14;700;24.7;94.0;0.9
2019-04-14;800;24.6;94.0;0.1
2019-04-14;900;24.5;94.0;0.9
2019-04-14;1000;23.4;93.0;2.3
2019-04-14;1100;22.8;94.0;0.0
2019-04-14;1200;23.3;94.0;0.0
2019-04-14;1300;23.8;93.0;0.0
2019-04-14;1400;25.1;89.0;0.3
2019-04-14;1500;27.9;73.0;0.4
2019-04-14;1600;30.2;71.0;1.1
2019-04-14;1700;29.6;70.0;1.2
2019-04-14;1800;30.0;70.0;1.3
2019-04-14;1900;23.5;90.0;2.1
2019-04-14;2000;24.1;93.0;1.3
2019-04-14;2100;24.4;93.0;0.8
2019-04-14;2200;24.4;93.0;0.2
2019-04-14;2300;24.4;93.0;0.0
2019-04-15;0;24.4;94.0;0.2
2019-04-15;100;24.2;94.0;0.0
2019-04-15;200;24.2;94.0;0.1
2019-04-15;300;24.2;94.0;0.1
2019-04-15;400;24.1;94.0;0.4
2019-04-15;500;23.8;94.0;0.0
2019-04-15;600;23.9;94.0;0.0
2019-04-15;700;23.8;94.0;0.0
2019-04-15;800;23.8;94.0;0.2
2019-04-15;900;23.7;94.0;0.0
2019-04-15;1000;24.1;94.0;0.4
2019-04-15;1100;25.4;90.0;1.3
2019-04-15;1200;27.0;83.0;1.5
2019-04-15;1300;29.9;73.0;0.9
2019-04-15;1400;30.4;71.0;2.1
2019-04-15;1500;31.5;61.0;1.3
2019-04-15;1600;30.5;70.0;0.7
2019-04-15;1700;31.0;68.0;1.5
2019-04-15;1800;28.0;81.0;0.8
2019-04-15;1900;25.5;92.0;0.3
2019-04-15;2000;26.1;91.0;1.4
2019-04-15;2100;25.8;91.0;0.4
2019-04-15;2200;25.6;92.0;0.0
2019-04-15;2300;25.5;91.0;0.2
2019-04-16;0;25.4;92.0;0.0
2019-04-16;100;25.4;91.0;0.2
2019-04-16;200;25.4;90.0;0.4
2019-04-16;300;25.2;90.0;0.1
2019-04-16;400;24.9;91.0;0.1
2019-04-16;500;24.8;92.0;0.0
2019-04-16;600;24.7;93.0;0.0
2019-04-16;700;24.6;93.0;0.0
2019-04-16;800;24.4;94.0;0.0
2019-04-16;900;24.4;94.0;0.0
2019-04-16;1000;24.8;94.0;0.0
2019-04-16;1100;26.9;88.0;1.1
2019-04-16;1200;28.2;82.0;0.9
2019-04-16;1300;29.3;75.0;1.1
2019-04-16;1400;30.3;67.0;1.5
2019-04-16;1500;30.1;72.0;1.0
2019-04-16;1600;28.5;79.0;1.2
2019-04-16;1700;26.2;81.0;2.2
2019-04-16;1800;26.5;90.0;1.0
2019-04-16;1900;25.7;89.0;1.6
2019-04-16;2000;26.5;88.0;0.5
2019-04-16;2100;25.6;91.0;1.1
2019-04-16;2200;24.9;92.0;1.2
2019-04-16;2300;24.7;93.0;0.0
2019-04-17;0;24.6;93.0;0.3
2019-04-17;100;24.5;93.0;0.4
2019-04-17;200;24.2;93.0;0.0
2019-04-17;300;24.3;94.0;0.0
2019-04-17;400;24.4;94.0;0.0
2019-04-17;500;24.2;94.0;0.0
2019-04-17;600;24.0;94.0;0.0
2019-04-17;700;24.0;94.0;0.0
2019-04-17;800;24.2;94.0;0.0
2019-04-17;900;24.0;94.0;0.0
2019-04-17;1000;24.2;94.0;0.0
2019-04-17;1100;25.2;94.0;0.2
2019-04-17;1200;26.8;82.0;1.2
2019-04-17;1300;29.2;74.0;0.8
2019-04-17;1400;28.8;74.0;1.1
2019-04-17;1500;31.4;63.0;1.1
2019-04-17;1600;32.8;62.0;0.8
2019-04-17;1700;30.6;66.0;0.8
2019-04-17;1800;30.3;72.0;0.6
2019-04-17;1900;28.6;78.0;1.4
2019-04-17;2000;28.3;78.0;1.2
2019-04-17;2100;28.3;79.0;0.2
2019-04-17;2200;27.5;81.0;0.6
2019-04-17;2300;27.5;81.0;0.4
2019-04-18;0;27.0;84.0;0.6
2019-04-18;100;26.4;85.0;0.0
2019-04-18;200;26.0;88.0;0.0
2019-04-18;300;25.8;89.0;0.2
2019-04-18;400;25.7;90.0;0.1
2019-04-18;500;25.2;91.0;0.0
2019-04-18;600;24.8;92.0;0.0
2019-04-18;700;24.8;93.0;0.0
2019-04-18;800;24.5;93.0;0.0
2019-04-18;900;24.4;93.0;0.0
2019-04-18;1000;25.0;94.0;0.0
2019-04-18;1100;26.2;91.0;0.7
2019-04-18;1200;27.6;82.0;1.0
2019-04-18;1300;29.2;72.0;1.6
2019-04-18;1400;30.7;66.0;1.4
2019-04-18;1500;31.2;64.0;1.8
2019-04-18;1600;31.8;60.0;1.6
2019-04-18;1700;31.7;62.0;1.3
2019-04-18;1800;32.9;65.0;1.3
2019-04-18;1900;30.2;71.0;1.0
2019-04-18;2000;30.2;74.0;1.2
2019-04-18;2100;24.9;92.0;2.3
2019-04-18;2200;25.0;94.0;0.3
2019-04-18;2300;25.4;93.0;0.8
2019-04-19;0;25.8;92.0;0.4
2019-04-19;100;26.0;90.0;0.5
2019-04-19;200;25.8;90.0;0.1
2019-04-19;300;25.5;92.0;0.8
2019-04-19;400;25.3;93.0;0.0
2019-04-19;500;25.2;93.0;0.0
2019-04-19;600;25.0;93.0;0.0
2019-04-19;700;24.9;93.0;0.0
2019-04-19;800;24.7;93.0;0.0
2019-04-19;900;24.6;94.0;0.0
2019-04-19;1000;25.2;94.0;0.0
2019-04-19;1100;27.7;82.0;0.7
2019-04-19;1200;28.8;78.0;0.9
2019-04-19;1300;29.1;77.0;1.0
2019-04-19;1400;31.2;66.0;1.0
2019-04-19;1500;30.0;73.0;1.6
2019-04-19;1600;26.6;88.0;0.4
2019-04-19;1700;28.5;83.0;0.6
2019-04-19;1800;30.4;69.0;1.9
2019-04-19;1900;30.0;69.0;1.2
2019-04-19;2000;28.6;73.0;1.2
2019-04-19;2100;27.7;77.0;0.4
2019-04-19;2200;27.0;80.0;0.2
2019-04-19;2300;26.7;81.0;0.9
2019-04-20;0;25.6;86.0;0.9
2019-04-20;100;25.4;84.0;0.2
2019-04-20;200;25.5;86.0;1.1
2019-04-20;300;25.2;88.0;0.3
2019-04-20;400;24.9;90.0;0.2
2019-04-20;500;24.6;91.0;0.0
2019-04-20;600;24.4;93.0;0.0
2019-04-20;700;24.4;93.0;0.0
2019-04-20;800;24.6;93.0;0.0
2019-04-20;900;24.5;93.0;0.0
2019-04-20;1000;25.3;93.0;0.7
2019-04-20;1100;27.6;82.0;0.8
2019-04-20;1200;28.8;76.0;0.8
2019-04-20;1300;30.6;68.0;1.1
2019-04-20;1400;26.5;84.0;1.8
2019-04-20;1500;25.5;89.0;0.7
2019-04-20;1600;28.4;75.0;1.4
2019-04-20;1700;30.4;69.0;2.3
2019-04-20;1800;28.9;76.0;0.9
2019-04-20;1900;30.0;70.0;1.3
2019-04-20;2000;29.6;70.0;1.5
2019-04-20;2100;28.1;78.0;1.2
2019-04-20;2200;26.7;88.0;0.4
2019-04-20;2300;25.8;85.0;0.7
2019-04-21;0;25.4;87.0;0.5
2019-04-21;100;25.0;87.0;0.3
2019-04-21;200;24.8;87.0;0.6
2019-04-21;300;24.9;87.0;0.7
2019-04-21;400;24.8;89.0;0.2
2019-04-21;500;24.8;90.0;0.2
2019-04-21;600;24.7;90.0;0.4
2019-04-21;700;24.2;92.0;0.2
2019-04-21;800;24.3;92.0;0.1
2019-04-21;900;24.2;92.0;0.0
2019-04-21;1000;24.8;92.0;0.3
2019-04-21;1100;27.3;79.0;0.8
2019-04-21;1200;28.1;76.0;1.0
2019-04-21;1300;28.7;72.0;1.0
2019-04-21;1400;30.0;69.0;1.4
2019-04-21;1500;29.7;72.0;1.2
2019-04-21;1600;25.8;91.0;0.6
