        DAT_MED,VEN_VEL,TEM_INS,UMD_INS,HR_MED
2016-02-17,0.1,25,90,400
2016-02-17,0.2,25,91,500
2016-02-17,0.1,24.7,92,600
2016-02-17,0.1,24.6,92,700
2016-02-17,0,24.4,93,800
2016-02-17,0.1,24.8,93,900
2016-02-17,0.2,25.1,93,1000
2016-02-17,0.5,26.5,91,1100
2016-02-17,1.1,28.6,83,1200
2016-02-17,1.2,31.1,68,1300
2016-02-17,1.2,30.4,67,1400
2016-02-17,0.9,32.5,62,1500
2016-02-17,0.9,29.9,82,1600
2016-02-17,2.9,29.4,75,1700
2016-02-17,1.4,26.4,88,1800
2016-02-17,1.3,23.6,91,1900
2016-02-17,0.4,24.1,93,2000
2016-02-17,0.8,24.5,93,2100
2016-02-17,1.1,24,93,2200
2016-02-17,0.7,24.1,93,2300
2016-02-18,0.7,23.9,93,0
2016-02-18,0.5,23.6,93,100
2016-02-18,0.6,23.7,93,200
2016-02-18,0.6,23.7,93,300
2016-02-18,0.5,23.8,93,400
2016-02-18,0,23.9,93,500
2016-02-18,0,23.9,93,600
2016-02-18,0,23.8,94,700
2016-02-18,0,23.9,94,800
2016-02-18,0,23.8,94,900
2016-02-18,0,24.3,94,1000
2016-02-18,0,25.1,94,1100
2016-02-18,0,26.5,93,1200
2016-02-18,0.9,29.3,81,1300
2016-02-18,1.3,30.2,69,1400
2016-02-18,1.1,30.8,66,1500
2016-02-18,1.1,32.1,60,1600
2016-02-18,1.5,29.1,75,1700
2016-02-18,0.4,28.4,78,1800
2016-02-18,0.5,28.7,72,1900
2016-02-18,0.9,27.1,80,2000
2016-02-18,0.5,26.2,88,2100
2016-02-18,0.4,26.2,90,2200
2016-02-18,0.5,26,91,2300
2016-02-19,0.6,26,89,0
2016-02-19,0.3,24.2,91,100
2016-02-19,0,24,92,200
2016-02-19,0,23.8,92,300
2016-02-19,0,23.8,93,400
2016-02-19,0,23.7,93,500
2016-02-19,0,24.2,94,600
2016-02-19,0,24.3,94,700
2016-02-19,0,24.4,94,800
2016-02-19,0,24.4,94,900
2016-02-19,0,24.8,94,1000
2016-02-19,0.8,26.1,93,1100
2016-02-19,0.6,28.6,88,1200
2016-02-19,1.1,29.4,75,1300
2016-02-19,0.9,31.5,63,1400
2016-02-19,1.6,29.9,74,1500
2016-02-19,1.8,28.6,80,1600
2016-02-19,2.3,30.5,72,1700
2016-02-19,0.4,26.1,87,1800
2016-02-19,1.1,25.5,88,1900
2016-02-19,0.8,25.6,88,2000
2016-02-19,0.8,25.2,86,2100
2016-02-19,0.6,24.9,88,2200
2016-02-19,1,25,88,2300
2016-02-20,0.4,25.1,89,0
2016-02-20,0.5,24.9,89,100
2016-02-20,0.4,24.7,89,200
2016-02-20,0.2,24.6,90,300
2016-02-20,0.9,24.5,91,400
2016-02-20,1.2,24.4,91,500
2016-02-20,0.2,24.5,91,600
2016-02-20,0.2,24.6,92,700
2016-02-20,0.7,24.4,92,800
2016-02-20,0.1,24.3,93,900
2016-02-20,0,24.2,93,1000
2016-02-20,0,24.7,93,1100
2016-02-20,1.3,25.2,92,1200
2016-02-20,0.6,26.5,86,1300
2016-02-20,1.1,27.2,84,1400
2016-02-20,0.6,28.7,78,1500
2016-02-20,2,29.3,75,1600
2016-02-20,1.3,30.7,68,1700
2016-02-20,0.5,27.6,82,1800
2016-02-20,1,24.2,90,1900
2016-02-20,1,24.1,92,2000
2016-02-20,0.8,23.9,93,2100
2016-02-20,0.9,23.8,93,2200
2016-02-20,0.7,23.5,93,2300
2016-02-21,0.5,23.5,93,0
2016-02-21,0.5,23.4,93,100
2016-02-21,0.4,23.3,93,200
2016-02-21,0.2,23.3,93,300
2016-02-21,0,23.2,93,400
2016-02-21,0,23.2,93,500
2016-02-21,0.6,23.3,93,600
2016-02-21,0.1,23.2,93,700
2016-02-21,0.3,23.1,93,800
2016-02-21,0,23.2,93,900
2016-02-21,0.1,23.6,93,1000
2016-02-21,0.5,24.5,93,1100
2016-02-21,1,26.2,90,1200
2016-02-21,0.8,27.6,84,1300
2016-02-21,1.1,28.6,79,1400
2016-02-21,1.6,29.1,77,1500
2016-02-21,0.6,30.8,75,1600
2016-02-21,1.9,30.1,76,1700
2016-02-21,0.7,27.1,86,1800
2016-02-21,0.9,27.5,81,1900
2016-02-21,1.1,26.6,85,2000
2016-02-21,1.3,26.9,80,2100
2016-02-21,0.3,26.2,84,2200
2016-02-21,0.5,25.8,86,2300
2016-02-22,0.7,25.2,88,0
2016-02-22,0.2,25,90,100
2016-02-22,0.2,25.4,90,200
2016-02-22,0.1,25,90,300
2016-02-22,0.3,25.1,91,400
2016-02-22,0.2,25,91,500
2016-02-22,0.2,24.7,92,600
2016-02-22,0,24.4,93,700
2016-02-22,0,24.4,93,800
2016-02-22,0,24.3,93,900
2016-02-22,0,24.4,94,1000
2016-02-22,1.2,26.5,92,1100
2016-02-22,0.9,28.7,84,1200
2016-02-22,1.6,30,70,1300
2016-02-22,1.2,30.9,64,1400
2016-02-22,1.4,32.5,62,1500
2016-02-22,1.9,31.9,58,1600
2016-02-22,1.7,33.1,56,1700
2016-02-22,1.6,33.5,51,1800
2016-02-22,1.2,27.2,81,1900
2016-02-22,1.5,27,85,2000
2016-02-22,0.1,26.7,86,2100
2016-02-22,0.9,27,82,2200
2016-02-22,0.7,26.3,86,2300
2016-02-23,1.2,26.1,85,0
2016-02-23,0.4,26.1,87,100
2016-02-23,0.5,26.4,86,200
2016-02-23,0.4,25.7,88,300
2016-02-23,0.1,25.8,89,400
2016-02-23,1,25.4,90,500
2016-02-23,0,25.4,91,600
2016-02-23,0.1,25.1,92,700
2016-02-23,0,25,92,800
2016-02-23,0,24.9,93,900
2016-02-23,0.1,25.1,93,1000
2016-02-23,0.9,26.9,90,1100
2016-02-23,1.1,28.9,81,1200
2016-02-23,1.1,30,71,1300
2016-02-23,1,31.4,70,1400
2016-02-23,1.2,30.9,64,1500
2016-02-23,1.4,32,63,1600
2016-02-23,1.2,32,61,1700
2016-02-23,1.6,32,67,1800
2016-02-23,1.5,30.6,73,1900
2016-02-23,0.8,25.3,91,2000
2016-02-23,3.2,25.2,92,2100
2016-02-23,0.2,24.7,92,2200
2016-02-23,2.2,24.1,93,2300
2016-02-24,0.6,23.4,93,0
2016-02-24,0.8,23.6,93,100
2016-02-24,0.4,23.8,93,200
2016-02-24,0.6,24.1,93,300
2016-02-24,0.4,24.4,93,400
2016-02-24,0.3,24.2,93,500
2016-02-24,0,24.1,94,600
2016-02-24,0.2,24.2,93,700
2016-02-24,0,24.3,93,800
2016-02-24,0.2,24.2,93,900
2016-02-24,0.5,24.2,93,1000
2016-02-24,1.4,25,93,1100
2016-02-24,1.3,27,88,1200
2016-02-24,1.4,28.6,81,1300
2016-02-24,1.1,30.1,72,1400
2016-02-24,2,30.3,72,1500
2016-02-24,1.4,32.4,61,1600
2016-02-24,1.2,31,62,1700
2016-02-24,1.5,31,73,1800
2016-02-24,1.8,25.8,90,1900
2016-02-24,1.7,27.2,89,2000
2016-02-24,0.7,27.4,88,2100
2016-02-24,1.1,27,88,2200
2016-02-24,0.6,26.5,86,2300
2016-02-25,0.4,26.3,88,0
2016-02-25,0.2,25.9,90,100
2016-02-25,0,25.7,91,200
2016-02-25,0.2,25.7,92,300
2016-02-25,0.2,25.5,92,400
2016-02-25,0.1,25.4,93,500
2016-02-25,0.1,25.4,93,600
2016-02-25,0,25.4,93,700
2016-02-25,0.1,25.3,93,800
2016-02-25,0,25.2,93,900
2016-02-25,0.2,25.5,93,1000
2016-02-25,1.1,27.2,91,1100
2016-02-25,1.4,28.3,83,1200
2016-02-25,1.1,29.9,75,1300
2016-02-25,1.7,30.2,71,1400
2016-02-25,1.1,31.5,67,1500
2016-02-25,1,32.5,62,1600
2016-02-25,1.2,30.8,67,1700
2016-02-25,0.8,26.8,84,1800
2016-02-25,0.7,27.6,88,1900
2016-02-25,1.4,29.5,78,2000
2016-02-25,1.3,26.3,88,2100
2016-02-25,0.7,26.6,91,2200
2016-02-25,0.5,26.5,92,2300
2016-02-26,0.7,26.1,92,0
2016-02-26,0.2,26,92,100
2016-02-26,0.5,25.8,92,200
2016-02-26,0.2,25.7,93,300
2016-02-26,0.2,25.8,93,400
2016-02-26,0.2,25.7,93,500
2016-02-26,0.1,25.6,93,600
2016-02-26,0.1,25.5,93,700
2016-02-26,0.4,25.4,93,800
2016-02-26,0,25.4,93,900
2016-02-26,0.5,25.5,93,1000
2016-02-26,0.3,26.3,93,1100
2016-02-26,1.3,27.7,88,1200
2016-02-26,1.3,29.3,75,1300
2016-02-26,1.4,30.6,66,1400
2016-02-26,1.7,31.7,64,1500
2016-02-26,1.2,31.6,63,1600
2016-02-26,1.3,31.3,70,1700
2016-02-26,1.6,29.8,71,1800
2016-02-26,1,26.6,89,1900
2016-02-26,1.2,27.4,86,2000
2016-02-26,1,27.7,86,2100
2016-02-26,0.4,24.1,92,2200
2016-02-26,0.3,23.1,92,2300
2016-02-27,0.2,23.1,93,0
2016-02-27,0,23.5,93,100
2016-02-27,0,23.8,94,200
2016-02-27,0,24.2,94,300
2016-02-27,0,24.3,94,400
2016-02-27,0.1,24.5,94,500
2016-02-27,0,24.7,94,600
2016-02-27,1,24.8,94,700
2016-02-27,0,24.5,94,800
2016-02-27,0,24.4,94,900
2016-02-27,0,24.5,94,1000
2016-02-27,0,25.2,94,1100
2016-02-27,0,26.3,94,1200
2016-02-27,0.6,28.8,89,1300
2016-02-27,1,30.5,75,1400
2016-02-27,1.8,28.9,78,1500
2016-02-27,0.7,25.7,89,1600
2016-02-27,0.9,25.8,90,1700
2016-02-27,0.3,26.2,89,1800
2016-02-27,1.2,26.4,89,1900
2016-02-27,1,27.2,89,2000
2016-02-27,0.2,27.3,88,2100
2016-02-27,0.9,25.9,91,2200
2016-02-27,0.5,24.3,93,2300
2016-02-28,0.7,24.4,93,0
2016-02-28,1.1,24.1,93,100
2016-02-28,0.5,24,93,200
2016-02-28,0.3,24,93,300
2016-02-28,0.2,23.9,93,400
2016-02-28,0,23.7,94,500
2016-02-28,0.1,23.7,94,600
2016-02-28,0,23.8,94,700
2016-02-28,0,24,94,800
2016-02-28,0,23.9,94,900
2016-02-28,0,24.3,95,1000
2016-02-28,0.4,25.3,95,1100
2016-02-28,0.9,27.3,91,1200
2016-02-28,1.4,29.5,80,1300
2016-02-28,1.4,30.8,70,1400
2016-02-28,1.6,30.8,70,1500
2016-02-28,2.3,32.2,66,1600
2016-02-28,1.3,29.2,68,1700
2016-02-28,0.7,29.3,87,1800
2016-02-28,1.2,28.1,80,1900
2016-02-28,1.6,28.8,77,2000
2016-02-28,0.7,28.2,79,2100
2016-02-28,1,27.1,85,2200
2016-02-28,0.4,27,88,2300
2016-02-29,0.1,26.2,87,0
2016-02-29,0.2,26,88,100
2016-02-29,0.1,25.9,90,200
2016-02-29,0.2,26,90,300
2016-02-29,0,25.8,91,400
2016-02-29,0.1,25.6,92,500
2016-02-29,1.2,25.6,92,600
2016-02-29,0,25.5,92,700
2016-02-29,0.2,25.3,93,800
2016-02-29,0.6,25.3,93,900
2016-02-29,0,25.5,94,1000
2016-02-29,0.5,27.4,92,1100
2016-02-29,0.8,29.3,82,1200
2016-02-29,1.2,30.9,71,1300
2016-02-29,1.5,31.2,67,1400
2016-02-29,1.1,30.2,73,1500
2016-02-29,1.1,32.6,66,1600
2016-02-29,1.8,30.6,70,1700
2016-02-29,1.8,26.6,90,1800
2016-02-29,1.4,24.6,93,1900
2016-02-29,0.4,25.4,93,2000
2016-02-29,1.1,25.2,91,2100
2016-02-29,0.5,25.1,91,2200
2016-02-29,0.9,25.5,91,2300
2016-03-01,0.3,25.6,91,0
2016-03-01,0,25.5,92,100
2016-03-01,0,25.5,92,200
2016-03-01,0,25.6,93,300
2016-03-01,0,25.5,93,400
2016-03-01,0.5,25.4,93,500
2016-03-01,0,25.1,94,600
2016-03-01,0,25.1,94,700
2016-03-01,0,24.9,94,800
2016-03-01,0,24.9,95,900
2016-03-01,0,25.2,95,1000
2016-03-01,0.1,26,94,1100
2016-03-01,0.6,28.4,91,1200
2016-03-01,1.2,30.3,77,1300
2016-03-01,0.8,30.9,68,1400
2016-03-01,1.1,32,63,1500
2016-03-01,0.9,30.5,77,1600
2016-03-01,1.3,27,90,1700
2016-03-01,2.3,30,78,1800
2016-03-01,0.7,26,89,1900
2016-03-01,1.2,25.6,91,2000
2016-03-01,1.6,25.5,91,2100
2016-03-01,0.7,25,91,2200
2016-03-01,0.2,25.2,92,2300
2016-03-02,1.2,25.5,91,0
2016-03-02,1.2,24.8,91,100
2016-03-02,0,24.7,93,200
2016-03-02,0.1,24.6,93,300
2016-03-02,0,24.7,94,400
2016-03-02,0,24.7,94,500
2016-03-02,0,24.8,94,600
2016-03-02,0,24.9,94,700
2016-03-02,0,25,95,800
2016-03-02,0,25.1,95,900
2016-03-02,0,25.3,96,1000
2016-03-02,0.1,26.2,96,1100
2016-03-02,0.4,27.9,94,1200
2016-03-02,0.7,29.1,85,1300
2016-03-02,0.8,30.5,76,1400
2016-03-02,1.8,30.4,70,1500
2016-03-02,1.5,29.1,75,1600
2016-03-02,1.6,29.2,77,1700
2016-03-02,1.1,28.1,81,1800
2016-03-02,2.3,24.7,90,1900
2016-03-02,0,25.3,92,2000
2016-03-02,0.4,25.5,93,2100
2016-03-02,0.2,25,93,2200
2016-03-02,0.1,25,93,2300
2016-03-03,0,25,93,0
2016-03-03,0,25,93,100
2016-03-03,0,24.8,93,200
2016-03-03,2.6,24.8,93,300
2016-03-03,2.4,23.1,93,400
2016-03-03,1.7,22.7,94,500
2016-03-03,0,22.6,94,600
2016-03-03,0,22.7,94,700
2016-03-03,0,22.7,94,800
2016-03-03,0,22.6,95,900
2016-03-03,0.3,22.9,95,1000
2016-03-03,0,24.2,95,1100
2016-03-03,0,26.8,93,1200
2016-03-03,0.4,29.7,80,1300
2016-03-03,0.2,31.5,67,1400
2016-03-03,0.1,32.2,66,1500
2016-03-03,0.1,31.3,66,1600
2016-03-03,0.8,30.7,71,1700
2016-03-03,1.1,30.6,72,1800
2016-03-03,1.5,28.3,81,1900
2016-03-03,0.4,27.4,84,2000
2016-03-03,1,27.8,82,2100
2016-03-03,0.5,27.3,84,2200
2016-03-03,0.5,26.9,86,2300
2016-03-04,0.6,26.8,86,0
2016-03-04,0.2,26.6,86,100
2016-03-04,0.4,26.5,87,200
2016-03-04,0,26.2,88,300
2016-03-04,0.1,26.1,88,400
2016-03-04,0,26.1,88,500
2016-03-04,0,25.9,89,600
2016-03-04,0,25.6,89,700
2016-03-04,0,25.5,90,800
2016-03-04,0.1,25.3,91,900
2016-03-04,0,25.5,91,1000
2016-03-04,0.1,26.9,88,1100
2016-03-04,0.3,28.2,81,1200
2016-03-04,0.1,29.7,71,1300
2016-03-04,0.6,30.6,67,1400
2016-03-04,0.2,31.9,63,1500
2016-03-04,0.2,32.2,60,1600
2016-03-04,2,30.8,72,1700
2016-03-04,0.5,26.9,84,1800
2016-03-04,1.4,29.6,80,1900
2016-03-04,0.6,26,91,2000
2016-03-04,0.1,25.8,92,2100
2016-03-04,0.4,26,93,2200
2016-03-04,0.4,26.2,92,2300
2016-03-05,0.1,26.2,92,0
2016-03-05,0,26.3,92,100
2016-03-05,0.1,26,92,200
2016-03-05,0,25.8,91,300
2016-03-05,0,25.5,92,400
2016-03-05,0,25.4,92,500
2016-03-05,0,25.1,92,600
2016-03-05,0,25,93,700
2016-03-05,0,24.9,93,800
2016-03-05,0,25,93,900
2016-03-05,0,24.9,93,1000
2016-03-05,1,26.4,91,1100
2016-03-05,0.5,28.4,84,1200
2016-03-05,0.4,30.7,68,1300
2016-03-05,0.6,31.4,64,1400
2016-03-05,0.7,32.2,61,1500
2016-03-05,0.5,29.8,81,1600
2016-03-05,1.4,28.6,80,1700
2016-03-05,0.7,30.1,83,1800
2016-03-05,1.7,28.8,83,1900
2016-03-05,1.2,28.5,81,2000
2016-03-05,0,26.1,91,2100
2016-03-05,0.1,25.9,92,2200
2016-03-05,0,25.9,92,2300
2016-03-06,0,25.9,93,0
2016-03-06,0,25.7,93,100
2016-03-06,0,25.5,93,200
2016-03-06,0,25.4,93,300
2016-03-06,0,25.3,93,400
2016-03-06,0,25.4,94,500
2016-03-06,0,25.3,94,600
2016-03-06,0,25.3,94,700
2016-03-06,1.3,25,94,800
2016-03-06,0,24.4,94,900
2016-03-06,0,24.7,94,1000
2016-03-06,0,25.8,94,1100
2016-03-06,0.5,28.3,89,1200
2016-03-06,0.8,30.4,75,1300
2016-03-06,0.4,30,72,1400
2016-03-06,1.3,28,76,1500
2016-03-06,0.9,29.6,79,1600
2016-03-06,2.8,26.6,82,1700
2016-03-06,0.2,26.7,90,1800
2016-03-06,0.4,26,92,1900
2016-03-06,1,25.5,93,2000
2016-03-06,0.1,25.4,93,2100
2016-03-06,0.1,25.3,93,2200
2016-03-06,0.1,25.3,94,2300
2016-03-07,0,25.4,94,0
2016-03-07,0,25.4,94,100
2016-03-07,0,25.5,94,200
2016-03-07,0,25.6,94,300
2016-03-07,0,25.4,94,400
2016-03-07,0,25.4,94,500
2016-03-07,0,25.1,94,600
2016-03-07,0,24.9,94,700
2016-03-07,0,24.9,94,800
2016-03-07,0,24.7,94,900
2016-03-07,0,24.9,95,1000
2016-03-07,0,26.5,94,1100
2016-03-07,0,28.1,90,1200
2016-03-07,0.5,31,77,1300
2016-03-07,1,26.4,88,1400
2016-03-07,1.4,27.7,87,1500
2016-03-07,1.5,28.1,83,1600
2016-03-07,1,27.7,81,1700
2016-03-07,1.1,28.6,77,1800
2016-03-07,1.2,28.3,80,1900
2016-03-07,0.5,28,81,2000
2016-03-07,2.2,26.1,82,2100
2016-03-07,0,24.2,92,2200
2016-03-07,0,24.1,93,2300
2016-03-08,2,24.3,93,0
2016-03-08,0,23.9,94,100
2016-03-08,0,24.1,94,200
2016-03-08,0,24.1,94,300
2016-03-08,0,24,94,400
2016-03-08,0,24.4,94,500
2016-03-08,0,24.3,94,600
2016-03-08,0,24.2,94,700
2016-03-08,0,24.2,94,800
2016-03-08,0.2,24,94,900
2016-03-08,0,24,94,1000
2016-03-08,0.4,24.7,94,1100
2016-03-08,0.6,26.2,91,1200
2016-03-08,0.4,27.1,87,1300
2016-03-08,0.7,27.9,81,1400
2016-03-08,1.6,27.8,81,1500
2016-03-08,2,28,79,1600
2016-03-08,2.4,29,73,1700
2016-03-08,2.4,27.5,81,1800
2016-03-08,1.8,26,89,1900
2016-03-08,1.1,25.4,90,2000
2016-03-08,0.5,25.2,91,2100
2016-03-08,0,25.1,92,2200
2016-03-08,0,25.1,93,2300
2016-03-09,0,24.8,93,0
2016-03-09,0,24.6,93,100
2016-03-09,0,24.7,93,200
2016-03-09,0,24.6,94,300
2016-03-09,0,24.5,94,400
2016-03-09,0,24.4,94,500
2016-03-09,0,24.4,94,600
2016-03-09,0,24.6,94,700
2016-03-09,0,24.7,94,800
2016-03-09,0,24.5,94,900
2016-03-09,0,24.7,95,1000
2016-03-09,0,25.6,94,1100
2016-03-09,0.4,27.3,92,1200
2016-03-09,0.6,28.2,87,1300
2016-03-09,0.1,30.4,73,1400
2016-03-09,0.8,31.8,64,1500
2016-03-09,0.3,30.7,68,1600
2016-03-09,1.4,26,88,1700
2016-03-09,2.2,29.6,76,1800
2016-03-09,0.7,27,81,1900
2016-03-09,0.1,26.4,89,2000
2016-03-09,0.6,25.1,90,2100
2016-03-09,0.3,25,92,2200
2016-03-09,0.1,24.9,93,2300
2016-03-10,0,24.5,93,0
2016-03-10,0.4,24.4,93,100
2016-03-10,0,24.5,94,200
2016-03-10,0,24.4,94,300
2016-03-10,0,24.4,94,400
2016-03-10,0.5,24.2,94,500
2016-03-10,0,24,94,600
2016-03-10,0,24.3,94,700
2016-03-10,0,24.3,94,800
2016-03-10,0.1,23.8,94,900
2016-03-10,0.1,24,94,1000
2016-03-10,1,25.5,94,1100
2016-03-10,0.7,27.3,90,1200
2016-03-10,1.3,28.3,85,1300
2016-03-10,1.2,29,79,1400
2016-03-10,0.9,29.1,80,1500
2016-03-10,2.3,28,80,1600
2016-03-10,1.8,24.2,90,1700
2016-03-10,0.9,23.9,92,1800
2016-03-10,0.2,24.2,92,1900
2016-03-10,0,23.9,93,2000
2016-03-10,0.1,23.7,93,2100
2016-03-10,0,23.8,93,2200
2016-03-10,0,24,94,2300
2016-03-11,0,24.3,94,0
2016-03-11,0,24.5,94,100
2016-03-11,0,24.4,94,200
2016-03-11,0.1,23.9,94,300
2016-03-11,0.2,23.6,94,400
2016-03-11,0,23.5,94,500
2016-03-11,0,23.4,94,600
2016-03-11,0,23.4,94,700
2016-03-11,0,23.3,94,800
2016-03-11,0,23.3,95,900
2016-03-11,0,23.5,95,1000
2016-03-11,0,24.1,94,1100
2016-03-11,0.1,24.8,94,1200
2016-03-11,1,25.6,93,1300
2016-03-11,1.8,27,87,1400
2016-03-11,1.7,27.8,79,1500
2016-03-11,1.7,28.9,72,1600
2016-03-11,1.6,28.7,72,1700
2016-03-11,1.5,28.3,74,1800
2016-03-11,0.5,28.6,70,1900
2016-03-11,0.1,28.4,71,2000
2016-03-11,0,27.4,75,2100
2016-03-11,0.1,26.3,80,2200
2016-03-11,0,25.6,85,2300
2016-03-12,0,25.2,88,0
2016-03-12,0,24.9,90,100
2016-03-12,0,24.7,91,200
2016-03-12,0,24.7,92,300
2016-03-12,0,24.7,92,400
2016-03-12,0,24.2,92,500
2016-03-12,0,23.9,93,600
2016-03-12,0,23.6,93,700
2016-03-12,0,23.5,93,800
2016-03-12,0,23.6,94,900
2016-03-12,0.2,24.2,94,1000
2016-03-12,0.7,25.3,93,1100
2016-03-12,1.3,26.9,88,1200
2016-03-12,0.1,28.7,76,1300
2016-03-12,0.9,29.9,70,1400
2016-03-12,0.4,31.1,65,1500
2016-03-12,0.9,31.5,60,1600
2016-03-12,1,31.1,65,1700
2016-03-12,1.3,30,68,1800
2016-03-12,0.3,28.2,80,1900
2016-03-12,0,25.7,91,2000
2016-03-12,0.6,25.7,92,2100
2016-03-12,0.5,25.8,92,2200
2016-03-12,0.5,25.5,92,2300
2016-03-13,0.5,25.4,92,0
2016-03-13,0.2,25.3,92,100
2016-03-13,0,25.1,92,200
2016-03-13,0.1,25.1,92,300
2016-03-13,0.1,24.9,92,400
2016-03-13,0,24.6,93,500
2016-03-13,0,24.5,93,600
2016-03-13,0,24.4,94,700
2016-03-13,0.2,24.3,94,800
2016-03-13,0,24.3,94,900
2016-03-13,0,24.6,94,1000
2016-03-13,0.2,25.6,94,1100
2016-03-13,1,28.6,89,1200
2016-03-13,0.8,30.3,75,1300
2016-03-13,0.8,30.7,67,1400
2016-03-13,0.9,32.3,62,1500
2016-03-13,1.1,32.2,60,1600
2016-03-13,1.3,29.7,74,1700
2016-03-13,1.5,28,81,1800
2016-03-13,1.7,29.4,74,1900
2016-03-13,1.1,29.4,70,2000
2016-03-13,0.2,27.2,80,2100
2016-03-13,0.3,27.1,83,2200
2016-03-13,0,27,85,2300
2016-03-14,0.4,27.1,83,0
2016-03-14,0.8,26.7,85,100
2016-03-14,0.2,26.4,87,200
2016-03-14,0.5,26.5,88,300
2016-03-14,0.2,26.3,88,400
2016-03-14,0.7,26.4,88,500
2016-03-14,0,25.8,89,600
2016-03-14,0,25.5,91,700
2016-03-14,0.2,25.4,91,800
2016-03-14,0,25.1,91,900
2016-03-14,0,25.2,92,1000
2016-03-14,0.7,27.6,88,1100
2016-03-14,0.9,30,77,1200
2016-03-14,0.9,30.4,68,1300
2016-03-14,0.7,30.7,66,1400
2016-03-14,1,31.7,59,1500
2016-03-14,2.2,31.3,68,1600
2016-03-14,1.7,27.2,86,1700
2016-03-14,2.6,28.4,81,1800
2016-03-14,0.7,26.8,87,1900
2016-03-14,1.2,27.2,86,2000
2016-03-14,0.5,26.7,87,2100
2016-03-14,0.1,26.4,89,2200
2016-03-14,0.2,25.9,91,2300
2016-03-15,0,25.3,92,0
2016-03-15,1,25.2,93,100
2016-03-15,0,25.2,93,200
2016-03-15,0,25.1,94,300
2016-03-15,0,25,94,400
2016-03-15,0,25.1,94,500
2016-03-15,0,25.2,94,600
2016-03-15,0,25.1,95,700
2016-03-15,0.5,25.1,95,800
2016-03-15,0.8,24.9,95,900
2016-03-15,1,25,95,1000
2016-03-15,0.5,26,95,1100
2016-03-15,0.5,28.1,92,1200
2016-03-15,0.7,29.4,84,1300
2016-03-15,0.6,30.6,72,1400
2016-03-15,0.5,31.1,67,1500
2016-03-15,0.9,31.1,66,1600
2016-03-15,1.3,30.7,69,1700
2016-03-15,1.6,29.9,77,1800
2016-03-15,2,29.8,75,1900
2016-03-15,1.1,26.6,87,2000
2016-03-15,0.3,26.4,91,2100
2016-03-15,0.3,25.9,91,2200
2016-03-15,0.2,25.7,92,2300
2016-03-16,0,25.6,92,0
2016-03-16,0,25.7,92,100
2016-03-16,0,25.5,93,200
2016-03-16,0.1,25.6,92,300
2016-03-16,0,25.5,93,400
2016-03-16,0,25.6,93,500
2016-03-16,0,25.3,92,600
2016-03-16,0,25.2,92,700
2016-03-16,0,25.2,93,800
2016-03-16,2.7,24.1,92,900
2016-03-16,1,22.8,93,1000
2016-03-16,2.4,22.8,94,1100
2016-03-16,0,22.8,94,1200
2016-03-16,0,23.2,94,1300
2016-03-16,0.5,23.7,94,1400
2016-03-16,0.2,24.5,94,1500
2016-03-16,0.8,26.1,90,1600
2016-03-16,0.7,27.9,82,1700
2016-03-16,0.2,29.9,77,1800
2016-03-16,0.2,29,74,1900
2016-03-16,0.2,27.7,80,2000
2016-03-16,0.4,26.1,88,2100
2016-03-16,0,25,91,2200
2016-03-16,0,24.7,92,2300
2016-03-17,0.2,24.8,93,0
2016-03-17,0,24.7,93,100
2016-03-17,0,24.5,93,200
2016-03-17,0,24.4,94,300
2016-03-17,0,24.3,94,400
2016-03-17,0,24.2,94,500
2016-03-17,0,24,94,600
2016-03-17,0,23.9,94,700
2016-03-17,0,23.9,94,800
2016-03-17,0,23.7,94,900
2016-03-17,0,24.1,95,1000
2016-03-17,0.2,26.1,93,1100
2016-03-17,0.2,28.1,85,1200
2016-03-17,0.5,29.2,74,1300
2016-03-17,0.2,30,70,1400
2016-03-17,0.3,31.2,70,1500
2016-03-17,0.3,31.9,68,1600
2016-03-17,0.6,26.7,88,1700
2016-03-17,0.1,25.2,92,1800
2016-03-17,0.2,26.5,93,1900
2016-03-17,0.4,26.3,93,2000
2016-03-17,0.2,26.1,93,2100
2016-03-17,0.3,25,93,2200
2016-03-17,0,25,94,2300
2016-03-18,0,25.2,94,0
2016-03-18,0,25.5,94,100
2016-03-18,1.9,25.1,94,200
2016-03-18,0.2,25,94,300
2016-03-18,0,24.9,94,400
2016-03-18,0.3,24.7,94,500
2016-03-18,0,24.8,94,600
2016-03-18,0,24.7,95,700
2016-03-18,0,24.6,95,800
2016-03-18,0,24.6,95,900
2016-03-18,0,24.7,95,1000
2016-03-18,0.2,25.5,94,1100
2016-03-18,1.2,27,92,1200
2016-03-18,1.4,29,83,1300
2016-03-18,1.5,29.4,74,1400
2016-03-18,1.4,26,89,1500
2016-03-18,0.2,26.7,90,1600
2016-03-18,1,26.5,92,1700
2016-03-18,0.2,27.5,92,1800
2016-03-18,0.1,27.6,90,1900
2016-03-18,0,26.1,93,2000
2016-03-18,0.2,25.9,93,2100
2016-03-18,0,26,93,2200
2016-03-18,0,25.9,94,2300
2016-03-19,0,25.8,94,0
2016-03-19,0,25.7,94,100
2016-03-19,0,25.8,94,200
2016-03-19,0,25.5,94,300
2016-03-19,0.2,25.4,94,400
2016-03-19,0,25.2,94,500
2016-03-19,0,25,95,600
2016-03-19,0,24.8,95,700
2016-03-19,0,24.4,95,800
2016-03-19,0,24.2,95,900
